customer_id,recency,frequency,total_spent,clv_predicted,churn_probability,overall_score
174,21,2,363.33,726.6545298124097,0.10280378078929496,48.0
175,9,3,1103.88,2201.2353753246753,0.00814934174075931,55.0
177,41,2,929.85,1864.5106236507938,0.04601758458111737,53.0
182,19,2,582.01,1154.6515440476192,0.05824253269828963,51.0
186,1,2,314.4,629.6086165978464,0.05233615971124486,44.0
187,604,1,3091.63,5459.158354126986,0.9965546218487396,40.0
188,7,2,1196.87,2400.163627698413,0.03372958895998816,51.0
200,66,7,4206.99,3614.100591746032,0.9638560347807619,43.0
205,1,4,1127.61,1686.2826840476191,0.021417047970341007,56.0
207,10,2,941.82,1886.2335426984137,0.027782486598254406,50.0
209,11,1,2243.32,4236.189720793652,0.22930847545164032,59.0
211,2,2,1167.22,2336.651708333333,0.042571880258298105,52.0
212,4,2,949.94,1891.075582301588,0.04191740801179133,47.0
232,6,1,301.57,613.6322638095239,0.029098261554525634,43.0
235,37,2,950.38,1891.0356289682545,0.0034381647063394163,51.0
236,16,5,971.74,1147.5445511255414,0.03983085289463883,54.0
237,7,4,1277.43,1910.601648650793,0.016566291516663167,55.0
243,45,4,616.39,869.2448534054831,0.04773848234456734,50.0
244,21,3,1190.67,2385.4157861904764,0.0466743787408137,51.0
249,33,2,732.99,1466.4857624603173,0.035800177655170004,48.0
255,30,1,432.24,902.720466269842,0.04828680439233203,44.0
257,63,7,3330.84,2859.4334928571434,0.9583533160764718,41.0
258,52,2,290.45,581.5875184126983,0.06416370106761565,42.0
262,3,3,746.07,1512.9720730952388,0.007918781725888325,55.0
263,27,2,1644.28,3298.7474530158715,0.03526174062731965,56.0
267,26,2,311.05,639.3986478454877,0.11018573096167604,46.0
281,37,2,969.77,1935.1426439682543,0.019970938389286222,53.0
284,2,4,840.61,1252.364448571428,0.01817475007840045,50.0
295,40,3,704.18,1411.8817234126984,0.016068123466647637,52.0
296,62,7,3514.54,3009.4923484127,0.947984243697479,40.0
297,2,5,1952.7,2346.514218095239,0.008348907863329685,58.0
298,4,4,1201.33,1803.103926666666,0.033070453939960845,59.0
299,47,2,376.16,771.9949610822509,0.04322314049586777,43.0
300,24,2,1060.4,2124.849280396826,0.036552513663586576,51.0
301,508,3,2600.11,5183.960150238094,0.9905919671743075,40.0
305,33,4,752.0,1117.5053742207801,0.014875000000000001,54.0
308,1,2,569.84,1140.1305248412696,0.04519366888888232,46.0
309,27,1,1278.64,2680.17278008658,0.05002833785130588,52.0
311,25,3,993.75,1976.4704930952369,0.014721012471050732,56.0
312,1,3,961.19,1918.927529206349,0.0150646326505544,53.0
313,6,1,453.58,958.0794963492071,0.005974919259228977,45.0
326,11,3,813.91,1627.7583292784996,0.00814934174075931,52.0
329,56,2,299.26,605.8047874098121,0.04375798027375397,41.0
331,114,6,5086.93,5071.29862460817,0.9647578637496156,48.0
332,198,5,4236.34,5071.29862460817,0.9102555479032752,52.0
339,121,2,3159.84,6133.3193142857135,0.9679230429013711,40.0
340,54,2,747.33,1491.4538984920634,0.03694906136837213,48.0
350,47,2,1492.36,2984.6078305555566,0.021307041814519208,59.0
358,39,1,129.47,265.0135169047618,0.049952361245290906,41.0
360,18,3,1008.04,2022.5262608730156,0.00814934174075931,54.0
365,19,2,1382.02,2768.583439468865,0.018362597139489675,58.0
368,58,2,1391.39,2781.1478968498177,0.04473719683481777,59.0
369,41,2,448.34,895.2708685714285,0.020285226114059952,46.0
370,37,4,1170.82,1757.8522363492061,0.017353832123477853,56.0
375,6,6,2202.78,2197.676262943723,0.0505303262688232,59.0
376,76,4,2833.18,4245.709880238094,0.8821572652359656,43.0
381,25,2,1130.48,2267.5829076190475,0.018313164706339414,54.0
384,48,2,321.31,633.4716243695194,0.07161103314236118,40.0
385,43,4,747.42,1111.050182316018,0.020291584816697822,50.0
388,2,3,1194.32,2389.167161666667,0.014396481328859997,57.0
392,2,3,553.27,1056.1323425541134,0.007405063291139241,52.0
396,4,2,1132.04,2264.3061576190476,0.017731323996914974,56.0
402,16,1,266.54,528.3683360317459,0.04046355671497075,42.0
405,8,3,1572.53,3146.9105895238104,0.028913054385640815,58.0
409,49,2,667.74,1329.321296904762,0.05993106129444939,54.0
416,43,1,208.62,419.87541584415595,0.029205713119354253,42.0
424,32,2,1233.68,2490.9071589682535,0.06071781594653422,49.0
425,39,3,802.68,1603.958824278499,0.0,53.0
426,364,5,3238.37,3877.653911702744,0.8940057680631451,46.0
429,18,4,1654.95,2492.2347335064937,0.0069843300287815826,59.0
433,31,2,951.25,1891.283885634921,0.03055153498597079,47.0
434,2,2,185.43,414.4143676839825,0.08760186577395508,42.0
440,60,2,1350.13,2703.8938106349215,0.03351204656253985,52.0
441,226,3,2230.17,4459.448259278501,0.9849786973157414,40.0
443,47,2,1506.92,3030.36033482684,0.04573174342638973,52.0
445,5,3,1018.32,2035.6727727777782,0.009669368370470461,54.0
449,35,2,1033.22,2082.0772719841275,0.0623408589701989,50.0
455,5,3,465.56,859.3982426911975,0.01822542460113227,48.0
461,98,2,2715.18,5400.250625238095,0.9699403932937105,44.0
464,5,2,906.23,1810.0767673015878,0.02434077577484418,52.0
467,35,2,484.1,964.2302736435784,0.06597494987928981,45.0
468,31,2,1876.3,3770.296968968254,0.06356798503950753,55.0
473,37,2,1019.59,2042.604286269841,0.016734616198784337,53.0
474,23,2,244.14,483.3423074458875,0.014310870190026135,41.0
476,118,6,4123.33,4142.399486904764,0.9453392374083002,41.0
477,45,4,1013.96,1516.787040238096,0.019886463497905883,55.0
482,1,4,1317.35,1973.3379421428563,0.020972468125622427,56.0
485,113,4,3319.23,4979.483052301588,0.9535158479401763,45.0
489,25,2,735.93,1472.8936341269841,0.019462962732377877,52.0
491,9,4,1310.88,1967.3591522222218,0.010153550703808776,54.0
495,187,3,2295.95,4562.394461414142,0.9938859948406424,40.0
496,32,3,656.15,1300.0462798340545,0.07277083506876873,46.0
497,36,2,599.23,1205.764172301587,0.04216346059887094,50.0
498,6,2,1896.17,3809.5040792857126,0.07745246202845131,59.0
500,52,1,308.66,620.3951931746034,0.01735733258295708,43.0
509,5,3,599.81,1187.2385483333337,0.004875,53.0
510,6,2,1030.01,2076.7632398412693,0.033511475702916564,54.0
513,28,3,274.41,491.15196420634913,0.10692067913550816,41.0
515,53,1,264.6,525.787183174603,0.12182217296973728,45.0
517,49,4,1111.64,1665.7575718903317,0.019266323781142614,54.0
518,175,4,3007.19,4505.58148261905,0.9831164055004797,44.0
526,49,2,1022.8,2057.3109872222212,0.02434077577484418,53.0
528,5,3,404.33,808.9259869047615,0.03942843423077143,46.0
533,16,6,1172.24,1161.0600119047622,0.02311854114047895,57.0
535,23,2,764.15,1530.7810183333331,0.024570868006278345,52.0
537,36,2,657.28,1311.1073523809519,0.02267496208583025,48.0
542,38,3,1197.29,2394.3502030952386,0.017101607761623047,54.0
543,5,2,1219.48,2450.2616201587302,0.04577053370061145,53.0
548,23,2,600.09,1205.4311961111107,0.01978872974562273,49.0
549,15,4,1229.85,1849.0398786507938,0.0331468312460445,56.0
550,181,3,2451.21,4897.685304761904,0.960528556800558,42.0
552,9,3,607.07,1209.741702142857,0.03004015021603033,51.0
553,52,3,1115.6,2228.7749318253964,0.00814934174075931,55.0
555,215,4,3107.21,4627.074965202021,0.9276864017131886,42.0
563,36,2,1509.11,3014.4969948268404,0.06500783647885287,54.0
569,245,5,4788.89,5751.885684999999,0.8972115487808368,47.0
571,60,4,794.29,1165.7393192857144,0.026125122825760353,53.0
573,21,2,890.67,1774.7730107142859,0.026694934099918903,52.0
576,33,2,473.67,949.4363045093794,0.01988518293786049,46.0
578,115,6,5799.72,5808.209031190474,0.8967353652446771,54.0
583,3,4,1277.05,1910.7240153174598,0.012741330917766398,56.0
585,41,2,601.18,1207.2231461111107,0.030451742510670468,50.0
596,3,4,1751.58,2632.185101428572,0.030153550703808776,57.0
597,43,1,537.32,1098.669380064935,0.03227369278850574,45.0
598,27,2,439.81,881.3059512698413,0.01908080905426416,47.0
599,137,4,2724.45,4077.4809028138516,0.9746522450071242,42.0
601,36,2,864.14,1730.7102579365073,0.03293431576026933,48.0
602,42,3,1368.81,2734.994708051949,0.038334539450754726,55.0
603,59,4,1469.49,2199.14090961039,0.023299750078400447,54.0
607,57,2,2088.06,4206.351105598848,0.047369946662728826,59.0
608,142,4,4765.62,7192.756432063492,0.9654778393228086,54.0
618,49,6,1303.02,1308.7865891197687,0.025324694639293665,57.0
619,6,2,2290.51,4599.926977783884,0.08948893760900882,59.0
620,38,3,1057.78,2119.4664749999997,0.012313605063643325,58.0
621,33,1,137.79,276.5181359523809,0.052571320612129234,41.0
623,26,2,854.31,1723.096648730159,0.05969873192509844,55.0
624,1,2,1385.43,2778.181906849817,0.01138414499838773,58.0
629,17,2,805.08,1604.7894223015874,0.003343327098690725,50.0
633,17,2,594.85,1196.179807222222,0.025517632670872707,47.0
638,4,2,1427.39,2856.499769523809,0.018363478698359078,57.0
641,18,2,489.12,963.8670911038961,0.02669233764213915,49.0
644,43,2,359.15,733.4140044877346,0.03881821200314721,48.0
645,44,4,835.2,1248.0513485714282,0.020557649857467997,55.0
648,472,3,2784.61,5582.343838333334,0.9385184091892517,48.0
649,4,2,320.56,651.7676031568434,0.05988312808203663,47.0
652,97,4,2851.06,4265.594015,0.9588418411378895,40.0
653,89,5,3643.22,4382.751123809525,0.9388650356147159,43.0
655,5,2,473.64,951.5264133982683,0.01651144239279615,48.0
658,107,5,3790.93,4551.31278109668,0.9627100264493439,44.0
659,22,2,1236.37,2470.84294063492,0.01923207558031899,55.0
661,44,7,1772.28,1517.0977816666675,0.040308088613430465,57.0
664,28,2,572.23,1144.2161260317462,0.011598360655737706,46.0
669,38,2,966.68,1927.6425348412706,0.06083424645844186,50.0
676,13,2,1904.3,3818.3872442857123,0.05827314976415107,56.0
677,38,2,866.66,1731.2902976190471,0.04210125788883458,54.0
678,42,2,522.37,1073.874840476191,0.04542733524500723,44.0
680,147,4,3461.14,5201.675194422799,0.9618336161545207,44.0
681,55,3,1389.71,2780.612002380953,0.01918297439209411,59.0
684,266,4,3029.12,4545.80504067821,0.8537353469571076,48.0
685,59,4,1004.13,1513.409795952382,0.05645661933888002,54.0
688,112,5,2814.56,3403.3550340404017,0.9525776529451366,40.0
692,35,3,557.91,1102.8003323160185,0.04037914505413963,47.0
695,81,5,4314.28,5185.701492279942,0.9654341652911076,47.0
702,5,2,715.07,1429.3099915873015,0.06165311769143595,44.0
703,34,2,233.81,470.21131546176025,0.01479709533142369,41.0
704,85,3,3522.77,7053.740242301589,0.9769422260189592,51.0
707,305,2,3437.97,6480.428680634921,0.8937288060493864,54.0
709,15,2,835.31,1671.1205829365076,0.021352107805553366,51.0
712,57,3,285.33,537.9459903968253,0.10445308654291557,42.0
723,28,1,183.56,366.1327410245311,0.05364059101477537,42.0
724,21,2,1168.54,2340.9402566666668,0.01755114689518379,54.0
732,133,3,2660.67,5334.650598809522,0.9725871795577072,44.0
734,57,4,1560.69,2342.7493154761914,0.02580887697263198,57.0
735,7,1,309.24,626.05710984127,0.08583756345177665,45.0
736,5,5,1071.09,1289.5631522150068,0.029834760223604234,53.0
737,261,3,2571.06,5163.498307279941,0.9685394828791055,44.0
739,33,2,1059.83,2123.064107301588,0.07187788704530776,59.0
746,55,2,771.08,1538.2846072222226,0.05478236264364496,50.0
754,7,1,311.24,634.3661443650792,0.03571907093976624,43.0
761,22,3,1098.19,2198.4737715151514,0.012313605063643325,59.0
762,1,4,1673.9,2500.263399935066,0.019032017468499748,58.0
769,20,4,1348.9,2022.0075523015867,0.02270420253517362,58.0
771,327,3,3166.98,6325.294732857143,0.9825871795577072,48.0
773,8,2,1041.83,2090.760953174604,0.052614452027264585,57.0
775,21,3,1287.54,2572.4306671428567,0.003804514154552415,58.0
779,25,2,787.0,1573.2483276984128,0.030396225452612193,50.0
781,29,2,762.28,1529.786504603175,0.030853138476782012,49.0
783,41,2,123.37,266.5773316666666,0.060099990754341304,42.0
788,37,2,827.89,1670.9935762698408,0.021352107805553366,51.0
789,81,3,2765.35,5521.158673650794,0.9782627118644068,44.0
792,52,3,877.94,1754.3088334920633,0.027918781725888325,57.0
801,1,2,1597.4,3204.8876849206363,0.008266320217465387,58.0
803,9,3,1120.6,2230.2649308730156,0.013885994840642424,58.0
806,14,4,1237.45,1872.180488412699,0.012741330917766398,56.0
808,68,3,2046.24,4079.0624944805186,0.9238045141545524,40.0
809,2,2,375.08,779.3751772727275,0.04547349092232755,48.0
813,35,3,1022.07,2039.3794703968256,0.017101607761623047,52.0
814,27,2,176.88,344.3624063347763,0.017247897064602474,40.0
820,60,2,682.65,1364.1274190476186,0.029804128865603553,46.0
823,1,2,720.17,1439.030206904762,0.025473471648943057,50.0
828,43,2,535.85,1077.9946465873018,0.026594342519501456,48.0
843,136,3,3014.48,6019.19887269841,0.987126201030162,46.0
845,70,4,3495.12,5224.447249920634,0.9295640522819565,48.0
852,137,6,3006.05,3008.1182984127,0.9445915615484993,41.0
856,28,4,1204.6,1801.3873666666661,0.03780352676277152,57.0
868,185,4,4856.0,7276.79229111111,0.9366099795698039,57.0
871,55,2,682.27,1364.7917023809518,0.03622710780555337,49.0
872,168,3,2833.29,5652.554478095238,0.972416063387106,47.0
873,11,2,1019.77,2041.3492110317454,0.02434077577484418,53.0
878,49,3,1452.3,2904.7670112698415,0.01684360925668288,58.0
895,20,2,459.02,924.1823545238093,0.008266320217465387,47.0
897,64,4,2806.01,4204.979952142859,0.9222870881548602,42.0
898,10,3,1375.32,2747.8224856709976,0.023844664370582743,58.0
899,59,1,469.19,957.6547906349213,0.042495930443898475,44.0
900,113,5,3395.9,4077.9632799567084,0.9427329601430178,42.0
911,14,3,762.27,1516.054730238096,0.014396481328859997,53.0
917,27,2,130.88,270.8927016666666,0.0454930771293033,42.0
918,104,7,6597.79,5650.856145238094,0.8755032037870069,54.0
920,390,1,3014.66,5412.095180793652,0.9950637127578303,40.0
921,204,2,3341.11,6483.7248906349205,0.9761857547657778,46.0
922,40,2,399.42,797.7587676551228,0.05602256978816077,41.0
926,5,5,1178.81,1415.738717698413,0.03527469816577664,55.0
931,36,4,1163.39,1748.7768277777782,0.012741330917766398,55.0
932,32,2,549.19,1102.2781132539685,0.01651144239279615,49.0
934,10,3,450.74,861.3374476911976,0.020368991420533843,48.0
935,15,4,1423.6,2127.3965320634916,0.013299750078400447,56.0
937,89,6,4204.5,4209.283505714286,0.933109243697479,47.0
938,3,3,825.42,1650.975963001443,0.014396481328859997,53.0
941,61,4,3476.1,5216.478198253967,0.8168521818898823,52.0
942,1,4,1482.25,2228.2629827777773,0.02161167656440817,56.0
945,3,2,1554.74,3103.9129524603177,0.030593087158596592,54.0
948,16,2,215.2,463.3293459523808,0.12454696301379936,41.0
949,5,3,632.35,1262.6127157142853,0.004875,53.0
951,311,4,3613.48,5448.684740793651,0.9403425557578647,47.0
952,71,7,2966.75,2546.5046252525253,0.9665546218487395,40.0
955,9,3,992.03,1976.109819285713,0.01,54.0
956,2,4,1414.44,2119.9568519841264,0.015229472797168691,58.0
961,26,2,635.02,1272.3883431746028,0.07624847233016667,51.0
968,11,2,751.84,1500.3771254761905,0.014596438053671097,53.0
969,22,2,1393.59,2776.5991018498175,0.06314132021746538,54.0
970,13,3,805.55,1605.8387742784992,0.017567968082074666,52.0
971,25,2,905.39,1808.3544673015876,0.024855498026279187,48.0
972,26,4,277.83,441.5492042857144,0.07004289940901633,45.0
973,120,5,3660.21,4392.422306103897,0.961617247830783,41.0
978,213,3,4230.23,7914.103718333336,0.9475004965243297,57.0
979,40,7,1201.54,883.7850680158731,0.09272756467808801,54.0
986,7,2,1130.5,2263.6704976190476,0.016734616198784337,54.0
990,280,4,3849.72,5769.115466428569,0.9405826428795814,46.0
993,8,2,1301.74,2596.3503644227994,0.022481720233490307,55.0
996,315,2,4232.32,6484.86307063492,0.9640946384531395,47.0
999,28,3,1190.94,2386.167408571429,0.013885994840642424,58.0
